tIF,G_if,Tcell_if,Tamb_if,loadFactor_if,pf_if,P_load_if,Q_load_if,I_load_if,Vpv_mpp_if,Ipv_mpp_if,Vdc_cmd_if,D_mppt_if,Ppv_available_if,P_meas_if,P_pred_if,V_meas_if,V_pred_if,I_meas_if,I_pred_if,T_meas_if,T_case_if,T_junction_if,absP_if,absV_if,absI_if,absT_if,P_loss_if,capHealth_if
8417,976.172027194988,43.7068144296528,25.8176021375956,0.802639099879151,0.85133575294762,7223.75189891236,4451.51469172414,11.8046529890445,744.249030466656,12.2444033910402,800,0.0696887119166796,9112.88535242428,7098.1488352888,7223.75189891236,304.432734006704,305.02,11.7680826611043,11.837981702294,36.9771692285949,36.7065567581873,42.2938250299736,125.603063623557,0.587265993296171,0.0698990411896983,0.27061247040767,223.415007182857,1
8418,977.60969639996,46.0150734854712,24.8146490774257,0.793502098554881,0.845918045864864,7141.51888699393,4502.40331921318,11.7450149851463,738.788843670118,12.2331083043281,800,0.0765139454123527,9037.68393864586,7109.35014191839,7141.51888699393,307.524301715389,305.02,11.9583106447324,11.778175319204,36.0050612787211,35.6920241814163,41.2618323684227,32.1687450755389,2.5043017153892,0.180135325528411,0.313037097304786,220.871718154452,1
8419,937.559900731388,44.4423465506393,25.1547852197674,0.832024249995723,0.864559944975029,7488.21824996151,4352.56353092961,12.049656284593,742.509129234463,11.7511627773168,800,0.0718635884569215,8725.34564127792,7536.86463852204,7488.21824996151,304.503645523729,305.02,12.0450631855999,12.0836767288566,35.9882584304534,36.0579118716694,41.6864004012394,48.6463885605308,0.516354476271204,0.0386135432567212,0.069653441216019,231.59437886479,1
8420,977.709413287627,44.143424402481,26.6227851833631,0.803769941197363,0.833495856563804,7233.92947077627,4795.38316241184,12.0743038553671,743.216229575931,12.2581722856176,800,0.0709797130300861,9110.47258760888,7182.13460069382,7233.92947077627,305.092415775402,305.02,11.8129831315756,12.1083938884461,38.220804304717,37.520676931702,43.1397670363646,51.7948700824545,0.0724157754015664,0.295410756870485,0.700127373014915,223.72977744669,1
8421,956.842128442437,43.4581644258808,26.5713557127294,0.834433522911561,0.835173909902504,7509.90170620405,4945.48541486453,12.5097493987613,744.837212050579,12.0050100366356,800,0.0689534849367761,8941.7782063269,7487.83920112391,7509.90170620405,305.903710364931,305.02,12.511255489435,12.5450688487207,36.9400975168008,37.4932362392561,43.162335657494,22.0625050801427,0.883710364930835,0.0338133592856646,0.553138722455259,232.265001222807,1
8422,985.661438420814,41.6220769296258,24,0.800587374626952,0.842388999154769,7205.28637164257,4609.16747930982,11.8995307491735,749.18047702297,12.3897676708135,800,0.0635244037212872,9282.17205382385,7217.51444536414,7205.28637164257,305.080407875867,305.02,11.9940732956514,11.9331273359187,34.2102041459361,34.9102832710595,40.5532489004427,12.228073721566,0.0604078758672131,0.0609459597327184,0.700079125123381,222.843908401317,1
8423,955.408154014662,39.1712334749612,26.5566482317719,0.859778221293348,0.862288413512714,7738.00399164014,4544.48956197237,12.484399993449,754.977947214979,12.0390678214036,800,0.0562775659812759,9089.23071018519,7765.95031541515,7738.00399164014,302.427754949595,305.02,12.527738612339,12.5196478730656,39.9812170058183,37.5123349144473,43.2459744498727,27.9463237750142,2.5922450504051,0.00809073927342574,2.46888209137101,239.319711081655,1
8424,981.669087984329,41.4124745259668,29.2001271747916,0.815814487087863,0.859322100468804,7342.33038379077,4369.8667536559,11.8869166424118,749.676291508825,12.3422018433329,800,0.0629046356139682,9252.65610696324,7338.47175808099,7342.33038379077,306.2582690051,305.02,12.0324034950485,11.9204776150692,40.6189745704356,40.1527879979879,45.8713395439921,3.85862570977588,1.23826900510028,0.111925879979321,0.466186572447747,227.082383003839,1
8425,975.073880998961,40.3118099439394,24.5419726951531,0.811860258309654,0.843244113343423,7306.74232478689,4657.72486844582,12.0548483103799,752.279913577611,12.2728816671035,800,0.0596501080279859,9232.6423598769,7285.76930344474,7306.74232478689,303.235300278807,305.02,12.2871754454397,12.0888834135698,36.4452414786716,35.488945761577,41.1890950378812,20.9730213421426,1.78469972119348,0.198292031869926,0.956295717094577,225.981721385162,1
8426,967.332778463686,44.4693631453454,26.2384589350952,0.819211517300214,0.853227153954187,7372.90365570193,4506.72518143388,12.0216800798874,742.445221479686,12.1239904852169,800,0.0719434731503931,9001.39880101446,7412.58301995827,7372.90365570193,306.028536908044,305.02,12.0303546253586,12.0556215374238,36.7379703984093,37.1879286590078,42.8882244490608,39.6793642563462,1.00853690804416,0.02526691206522,0.449958260598414,228.027948114493,1
8427,958.081043197218,40.6942099557178,27.2779757393073,0.786211764365642,0.838255246768231,7075.90587929078,4602.81770533568,11.743486232573,751.375346349749,12.0543674415791,800,0.0607808170628132,9057.3545114436,6968.69230224036,7075.90587929078,308.689985997051,305.02,11.7206498824407,11.776642250421,36.5206965555232,38.1992026845677,43.8383692631065,107.213577050421,3.66998599705141,0.0559923679803589,1.67850612904453,218.842449874973,1
8428,992.543734276205,41.3054071796435,24.9899512660557,0.830859606904744,0.848724032309534,7477.7364621427,4659.3428533753,12.2573032668109,749.929559316553,12.4802759710743,800,0.0625880508543085,9359.32785913671,7486.398809573,7477.7364621427,305.798672951385,305.02,12.3047270998326,12.291909971995,35.7461753478161,35.9293976361419,41.6065877928042,8.66234743030236,0.778672951385488,0.012817127837641,0.183222288325858,231.270199860084,1
8429,970.689961314317,42.0926287312156,25.7389711105931,0.83410915980069,0.845541233549083,7506.98243820621,4740.22292288617,12.3515620543144,748.067386736309,12.1957519761868,800,0.0649157665796132,9123.24431011022,7570.1679667855,7506.98243820621,303.983807234351,305.02,12.3536236288303,12.3864348854153,36.9290469605384,36.6965342469347,42.4076384590451,63.1855285792844,1.03619276564939,0.0328112565849921,0.232512713603619,232.174714583698,1
8430,959.860404515451,44.610365002054,27.5794814069045,0.79309438933681,0.832868154256762,7137.84950403129,4743.36284909813,11.9229138591673,742.111681587641,12.0285806777724,800,0.0723603980154485,8926.55023389426,7122.17290773043,7137.84950403129,305.062891070494,305.02,11.9221185757031,11.9565764647076,37.3547590475003,38.5142167421798,44.1740813782837,15.6765963008575,0.0428910704935674,0.0344578890044556,1.15945769467957,220.758232083443,1
8431,990.607725332137,44.8050177737828,26.5766437031224,0.774296604794979,0.857579261237039,6968.66944315481,4179.61123966939,11.3049037817296,741.651230456117,12.4113900003563,800,0.0729359619298539,9204.92266543496,6896.56863502701,6968.66944315481,303.209582273954,305.02,11.3994787837905,11.3368215260973,36.9287185281004,37.47528357925,43.0626900395038,72.1008081278042,1.81041772604601,0.0626572576931768,0.546565051149585,215.525859066645,1
8432,951.317916741044,42.701880943313,24.7306632182591,0.766307758224024,0.845418686010309,6896.76982401621,4357.12323419085,11.3491977986479,746.626200628593,11.9449458359681,800,0.0667172492142586,8918.40952622321,6914.11393375156,6896.76982401621,301.218100005168,305.02,11.3942906216246,11.3812406007018,35.0274246571923,35.5919029938555,41.111348794746,17.3441097353489,3.80189999483162,0.0130500209227762,0.564478336663235,213.302159505657,1
8433,956.172127718796,40.5447859505102,25.046599640993,0.799938454530594,0.84153811272343,7199.44609077535,4621.44790856241,11.9019074906981,751.728808834068,12.0321575221605,800,0.0603389889574149,9044.91944183758,7188.96876565806,7199.44609077535,306.479299550221,305.02,11.7657958895906,11.9355107878258,36.2386494425095,35.9075599933298,41.4395754550362,10.4773251172846,1.4592995502212,0.169714898235187,0.331089449179672,222.663281158001,1
8434,989.410300520855,42.0459671137652,26.4694789014342,0.820062541520598,0.874401995908617,7380.56287368539,4095.44484988164,11.7427447264448,748.177764792388,12.4315438552845,800,0.0647777940095147,9301.00469456534,7346.9835844369,7380.56287368539,307.047026395148,305.02,11.734630305737,11.7758986507586,37.1742674217362,37.3481353985749,42.9267122781257,33.5792892484887,2.02702639514831,0.0412683450216225,0.173867976838771,228.26483114491,1
8435,1000,42.8430716370936,24.0416338063465,0.825762506382301,0.854281114359468,7431.86255744071,4522.12509591586,12.1028636276764,746.292214042455,12.5543974214146,800,0.0671347324469314,9369.24904759642,7450.20858414861,7431.86255744071,305.134875625124,305.02,12.0959711277279,12.1370342951004,33.9127873631185,34.9396405333475,40.5629397070333,18.3460267079026,0.114875625124114,0.0410631673725366,1.02685317022895,229.851419302291,1
8436,941.249416590758,43.4421307718988,26.7002454714711,0.783651683491188,0.850080481349337,7052.86515142069,4369.48181357023,11.5424183691788,744.875139659074,11.8095706223955,800,0.0689060754261581,8796.65556667055,7008.99353765007,7052.86515142069,306.465932033528,305.02,11.7756884117588,11.5750067012872,38.1670614386463,37.5748916284151,43.1528433560777,43.8716137706242,1.44593203352798,0.200681710471533,0.592169810231148,218.12985004394,1
8437,989.303446794593,39.0740042268648,26.2288085347932,0.785173794278283,0.835855835352841,7066.56414850455,4640.97189244172,11.7616486803673,755.207943001351,12.4673869188893,800,0.0559900712483108,9415.46962961636,7054.51641738333,7066.56414850455,305.147513978799,305.02,11.7515363136807,11.7948559772335,35.6502805247436,37.0853026124458,42.6328240818391,12.047731121218,0.127513978798731,0.0433196635527775,1.43502208770217,218.553530366121,1
8438,958.648171842896,43.0269735979508,25.9991306837096,0.874447918613268,0.847642381822826,7870.03126751942,4926.11833042117,12.9168040283485,745.857193954047,12.0329867711253,800,0.0676785075574408,8974.88974799766,7761.85924663644,7870.03126751942,304.647306460654,305.02,13.0069294417507,12.9532727375905,36.7906353135513,36.9229781667303,42.6138474369011,108.172020882977,0.372693539346187,0.0536567041601899,0.132342853178912,243.403028892354,1
8439,966.312797470432,43.2248425869642,24,0.808571566987474,0.842342153530983,7277.14410288727,4656.02581700435,12.0188721701623,745.389134860536,12.1267357225044,800,0.0682635814243298,9039.13704887995,7331.9118283765,7277.14410288727,302.710407199773,305.02,12.079481958659,12.0528056999758,35.0838883792982,34.91822899293,40.5919752074582,54.7677254892324,2.30959280022694,0.0266762586832314,0.165659386368141,225.066312460432,1
8440,960.532626229204,41.4311253958609,26.1648930891565,0.720046606248209,0.857932248374208,6480.41945623388,3880.72452059436,10.5085162599454,749.632172876091,12.0762322723488,800,0.0629597839048861,9052.73223847722,6489.95404959319,6480.41945623388,304.175363230209,305.02,10.6076797813697,10.5381855204845,35.7279377536405,36.9965906497235,42.493506833759,9.53459335930984,0.844636769791464,0.0694942608852003,1.26865289608296,200.425344007234,1
8441,962.233154268853,40.1369590594819,27.7669138595613,0.840790719349501,0.848400256229875,7567.11647414551,4721.46605194798,12.4085462468529,752.693523344796,12.1133837180694,800,0.0591330958190055,9117.66547038116,7520.84359349226,7567.11647414551,306.453072394701,305.02,12.2536692530683,12.443579964497,37.6035276339079,38.638830354516,44.2301324236635,46.2728806532477,1.43307239470136,0.189910711428723,1.03530272060812,234.034530128213,1
8442,995.828557250379,41.23373314879,26.7297079457485,0.789337422388081,0.842465447456978,7104.03680149273,4542.97861590182,11.731252447709,750.099104236537,12.5224861741526,800,0.0623761197043283,9393.1056620463,7054.20321146072,7104.03680149273,301.749311893915,305.02,11.8444502700782,11.7643739252527,37.771734135803,37.5865414038844,43.1515794439037,49.8335900320089,3.27068810608461,0.0800763448254624,0.18519273191864,219.712478396683,1
8443,966.618376425141,39.0518747584549,25.427545108623,0.814952073326737,0.84607426871622,7334.56865994063,4621.10980783953,12.0602793417613,755.260290258875,12.181773423733,800,0.0559246371764063,9200.40973187646,7427.21334805641,7334.56865994063,305.715325421364,305.02,12.3209946823264,12.0943297786749,35.371716479412,36.2953313047138,41.8886413986539,92.644688115779,0.695325421363748,0.226664903651519,0.923614825301762,226.842329688886,1
8444,992.151446275809,39.9262032310887,26.9570069336076,0.807824364008843,0.851345061941335,7270.41927607959,4480.09467366646,11.8807843061165,753.19206625686,12.492655596044,800,0.0585099171789255,9409.36908141966,7262.82962653841,7270.41927607959,308.459807877074,305.02,11.6510662348945,11.9143279650182,37.387086917316,37.8268896690362,43.4277059254335,7.58964954117982,3.43980787707386,0.263261730123723,0.439802751720272,224.858328126174,1
8445,1000,39.3714655993285,24.9926497972737,0.848549069569788,0.866290428440699,7636.94162612809,4403.7922015469,12.2644261089566,754.504298124789,12.5984563045464,800,0.0568696273440144,9505.58943151757,7707.34746246504,7636.94162612809,305.696156915927,305.02,12.2797049544064,12.2990529244449,35.657139052587,35.901828091588,41.5837204856872,70.4058363369459,0.676156915926754,0.0193479700385133,0.244689039001003,236.194070911179,1
8446,998.925807641259,41.5189093951471,26.2282373872055,0.845598261643873,0.856865259132564,7610.38435479486,4578.85382472731,12.3562114516505,749.424519825779,12.5578125408388,800,0.0632193502177758,9411.13263348024,7549.1957114512,7610.38435479486,304.553709207894,305.02,12.2429427274524,12.3910974096456,36.8346724707928,37.1671884078923,42.9030609102581,61.1886433436612,0.466290792105497,0.148154682193207,0.332515937099501,235.372712003966,1
8447,964.805274074037,39.2295944206589,24.7571209042594,0.828112052939246,0.840535440078037,7453.00847645321,4803.74302685216,12.335786988332,754.839894397931,12.1567745649373,800,0.0564501320025861,9176.41842881671,7476.73623628079,7453.00847645321,306.451619926893,305.02,12.4573335304406,12.3706152808386,35.9353732772759,35.7048965160196,41.4479057964047,23.7277598275759,1.43161992689329,0.0867182496020327,0.230476761256227,230.505416797523,1
8448,963.317474999181,38.6302287775478,26.2818602954313,0.793584772054496,0.860890998163344,7142.26294849046,4221.10109030605,11.5419435079581,756.257693826711,12.1452558144467,800,0.0546778827166118,9184.94315316894,7017.20247847906,7142.26294849046,307.264574367914,305.02,11.653766851252,11.5745304993653,35.5599151040491,37.205522211559,42.8896938862793,125.060470011406,2.2445743679142,0.0792363518867045,1.6456071075099,220.894730365685,1
8449,985.168202790448,43.4364211529625,26.1678625409216,0.806451569661868,0.856181589862698,7258.06412695681,4379.9826284364,11.7935945125905,744.888645762667,12.360678743359,800,0.0688891927966661,9207.32924984806,7236.05221382945,7258.06412695681,303.383681639691,305.02,11.7521543826409,11.8268920038472,37.6389807745874,37.0840122777485,42.7489129066239,22.0119131273586,1.63631836030896,0.0747376212062854,0.554968496838903,224.476210112067,1
8450,978.845051220431,43.4615304308754,26.4862268905162,0.778702363459077,0.848416732170395,7008.3212711317,4372.50541110364,11.4920115359394,744.829249765764,12.2810270427024,800,0.0689634377927946,9147.26815856909,7023.17762587261,7008.3212711317,306.056687761539,305.02,11.3659318905461,11.5244575517178,37.1202622655954,37.3706526058394,42.9699277620933,14.8563547409194,1.03668776153927,0.158525661171696,0.250390340243939,216.752204261806,1
8451,958.711143329925,41.4869330294188,25.9103312207101,0.850265428078123,0.841858257766822,7652.38885270311,4905.79522832206,12.64588797029,749.50015991891,12.0526512893441,800,0.0631248001013626,9033.46406881027,7576.35249385999,7652.38885270311,305.698570193574,305.02,12.6853468213495,12.6815917876185,37.5666459731302,36.8349181309715,42.5188653801357,76.0363588431155,0.67857019357416,0.00375503373104813,0.731727842158719,236.671820186695,1
8452,968.355714722348,41.4499319615642,25.3630066910628,0.815375822929963,0.846400171220527,7338.38240636966,4617.24456127887,12.0619041401628,749.58768594492,12.1743559250527,800,0.06301539256885,9125.74728573009,7324.05423438924,7338.38240636966,305.641762819043,305.02,12.1295342777419,12.0959591644573,37.4211969091472,36.2884213511291,41.9697178712453,14.3281719804263,0.621762819042544,0.0335751132845683,1.13277555801806,226.960280609372,1
8453,987.622846971093,42.0951915377597,25.5869955106947,0.813754029961668,0.845997562729986,7323.78626965501,4615.78858310931,12.0436416759788,748.061324417429,12.4084644868498,800,0.0649233444782132,9282.29237801947,7323.17083617965,7323.78626965501,301.742897493969,305.02,12.1896463362802,12.0776451388736,36.5380122851762,36.5118531719605,42.1881963113835,0.615433475360078,3.27710250603127,0.112001197406597,0.0261591132157051,226.508853700671,1
8454,966.236964741342,38.3916168374348,26.8447909867974,0.795584132622759,0.837247551289301,7160.25719360483,4676.51509610391,11.8977821364368,756.822130371048,12.1849426108346,800,0.0539723370361901,9221.83422518078,7250.47088300223,7160.25719360483,304.122531459041,305.02,12.1878603804121,11.9313737862294,38.2464254638697,37.7525655224537,43.3915588474337,90.213689397402,0.897468540958641,0.256486594182734,0.493859941416048,221.451253410459,1
8455,952.412904361064,41.2006266285553,25.4495741016671,0.77805293376127,0.847546667764579,7002.47640385143,4384.84456095719,11.4942148115112,750.177417710153,11.9769372978068,800,0.0622782278623093,8984.82789414511,7049.49066464856,7002.47640385143,304.780254021142,305.02,11.5394049224249,11.5266670479163,36.7307776803391,36.3270745455151,41.9061458849714,47.0142607971311,0.239745978857968,0.0127378745085753,0.403703134824056,216.571435170664,1
8456,1000,45.6707976398806,26.5099592190055,0.810871494772973,0.838444914073494,7297.84345295676,4743.57352385597,12.109083787629,739.603228182862,12.5177871208533,800,0.0754959647714221,9258.19576428897,7263.10434180016,7297.84345295676,305.457423580803,305.02,12.0522628571782,12.143272016766,37.1746292267587,37.3927116583557,42.9887406309241,34.7391111565958,0.43742358080317,0.0910091595877578,0.218082431597004,225.706498545055,1
8457,972.282574584645,43.3378043497491,26.0683913985282,0.870024832549304,0.832603636625583,7830.22349294374,5208.86541024913,13.0835961546142,745.121923810668,12.2002402521507,800,0.0685975952366644,9090.6664876349,7886.43798487173,7830.22349294374,306.992626004903,305.02,13.158833959348,13.1205357770592,36.7390717591746,37.0100504919274,42.7282841425209,56.2144919279963,1.97262600490336,0.0382981822888215,0.270978732752781,242.171860606508,1
8458,1000,39.2301718239271,26.3598930539681,0.762067769465904,0.831467600456142,6858.60992519314,4582.81256302474,11.4757756346383,754.8385285505,12.6002291910337,800,0.0564518393118745,9511.13846195891,6847.13738160342,6858.60992519314,305.915466707472,305.02,11.6170426057697,11.5081758107212,37.087968670104,37.2501485579562,42.8576662780532,11.4725435897171,0.895466707472281,0.108866795048476,0.162179887852176,212.121956449273,1
8459,976.608044772477,45.0480062008341,27.0599100329426,0.827469765906742,0.868572325793748,7447.22789316068,4249.00286145911,11.9283378691511,741.076441331927,12.23290163449,800,0.0736544483350913,9065.5152104514,7425.31727130419,7447.22789316068,305.314473084659,305.02,11.8160445129718,11.9620157885912,37.7378895847884,37.9685178947099,43.6162084619207,21.9106218564884,0.294473084658762,0.145971275619406,0.230628309921435,230.32663587095,1
8460,988.796471892295,40.4756939856052,25.7988375840784,0.830956836931537,0.840815941214053,7478.61153238383,4814.76403906671,12.3740342521696,751.892245877051,12.4435553621948,800,0.0601346926536863,9356.21278797605,7523.92196797003,7478.61153238383,304.800315803254,305.02,12.4231511003047,12.4089705302383,36.1841046216526,36.7257638059978,42.4093853145402,45.3104355861933,0.219684196746186,0.0141805700664221,0.541659184345214,231.297263888161,1
8461,987.523700005441,39.9110742154309,25.3529781487278,0.795536958192253,0.843417332904469,7159.83262373028,4560.83146756166,11.8100469446987,753.227853943398,12.4345736104862,800,0.0584651825707522,9366.06719532773,7089.87493477253,7159.83262373028,305.100481319249,305.02,11.9323283288881,11.843390886994,35.8523302298277,36.2623221986534,41.9065654541406,69.9576889577493,0.0804813192489178,0.0889374418940889,0.409991968825715,221.438122383411,1
8462,938.190121300024,46.1685786234774,27.2380336526028,0.804683467499987,0.838834750096592,7242.15120749988,4700.00401332052,12.011090811708,738.425727266164,11.737953429317,800,0.0769678409172948,8667.60679765978,7248.22668693448,7242.15120749988,305.839590153838,305.02,12.1256410758775,12.0450023719927,37.0846763587448,38.141476314905,43.7738150886883,6.07547943459576,0.819590153837908,0.0806387038847802,1.05679995616023,223.984057963915,1
8463,1000,41.8615531437723,25.5016809850838,0.800229741389719,0.861373888385091,7202.06767250747,4247.22065921895,11.6320636850927,748.613996038407,12.5669520916918,800,0.0642325049519918,9407.79622338463,7115.29138900144,7202.06767250747,306.266488744443,305.02,11.7469956565298,11.6649051176549,36.373925267531,36.3960977650006,42.0114419391443,86.7762835060257,1.24648874444301,0.0820905388748745,0.0221724974695903,222.744361005386,1
8464,980.718170860995,42.8135394163029,24.9725954313548,0.817151222883462,0.847983121975236,7354.36100595116,4596.76858825636,12.0656024624105,746.362072510735,12.3126972581325,800,0.0670474093615807,9189.730243777,7340.42545843101,7354.36100595116,304.595852055713,305.02,12.1026062714345,12.0996679283777,35.1138009212696,35.875151254979,41.5094334100282,13.9355475201564,0.424147944286915,0.00293834305683305,0.761350333709345,227.454464101583,1
8465,1000,38.4202929883227,25.986910367576,0.807352365391743,0.854530398338269,7266.17128852569,4416.53033675599,11.8295817763152,756.754296936123,12.610360948205,800,0.0540571288298467,9542.9448334696,7279.38845783938,7266.17128852569,306.26879097715,305.02,11.9839168438106,11.8629808723539,35.7993711745317,36.8869995276976,42.5169860885191,13.2171693136916,1.24879097714989,0.12093597145673,1.08762835316582,224.726947067806,1
8466,955.78306898233,42.1320776488821,25.6420397434765,0.769409059028019,0.852995490061071,6924.68153125217,4236.97186671634,11.2939106034899,747.974070321569,12.0079801808231,800,0.0650324120980383,8981.65781219102,6899.78443538683,6924.68153125217,303.286399441374,305.02,11.2985431197872,11.3257973102249,35.8861884880824,36.5048324737927,42.0612586729489,24.8970958653399,1.73360055862582,0.0272541904376293,0.618643985710314,214.165408183058,1
8467,959.794916502177,41.2002828308554,25.6320916216069,0.78107738575904,0.837376363202221,7029.69647183136,4588.88075857368,11.6790401535562,750.178230963612,12.0697729648446,800,0.0622772112954855,9054.48093089958,6956.20279652744,7029.69647183136,305.000308157072,305.02,11.7356144372543,11.7120142173147,35.678852381728,36.4746166294568,41.9987511284595,73.4936753039265,0.019691842928296,0.0236002199395937,0.795764247728791,217.413292943239,1
8468,943.249182777249,44.7420003472206,24.0883991950815,0.770655282069744,0.868036636447403,6935.89753862769,3967.19909688405,11.1161881602259,741.80029817865,11.8188037753778,800,0.0727496272766879,8767.1921646902,6937.18368258692,6935.89753862769,304.79583518485,305.02,11.1800892576863,11.1475730936046,34.8202394612989,34.9039173813935,40.3850313140562,1.28614395922796,0.224164815149834,0.0325161640816489,0.0836779200945728,214.512295009105,1
8469,979.658365416223,41.8014598202285,27.6600157431455,0.818922119056046,0.842455133749126,7370.29907150441,4713.45014985315,12.1710936971823,748.756146795249,12.3120702885013,800,0.0640548165059381,9218.73830829051,7369.44806766433,7370.29907150441,304.087482492893,305.02,12.2756894485808,12.2054570022403,37.725345458204,38.4971999494331,44.0363327931461,0.851003840083649,0.932517507106922,0.0702324463405866,0.771854491229085,227.947393964055,1
8470,1000,40.1516641693244,25.0043600355864,0.8078351014963,0.848010581606522,7270.5159134667,4543.83823045976,11.9276595279055,752.658738407463,12.5886383955709,800,0.059176576990671,9474.94869307812,7284.62350782761,7270.5159134667,304.056332091911,305.02,11.9062980809893,11.9613355321483,33.7879230968848,35.8484074201335,41.4095136182653,14.1075943609067,0.963667908089235,0.0550374511590324,2.06048432324867,224.861316911342,1
8471,950.973029046466,42.5136632232132,26.5125668910934,0.804236913414046,0.853934656264881,7238.13222072641,4410.85393909127,11.7921541761719,747.071429645489,11.9429085283867,800,0.0661607129431387,8922.20574842718,7353.29438985461,7238.13222072641,306.574152727684,305.02,11.8342037800373,11.8254476008491,37.2586441295361,37.3584517285659,42.9289946698886,115.162169128196,1.55415272768442,0.00875617918819138,0.0998075990298304,223.859759403911,1
8472,963.743243679156,42.1388994646646,26.6088130317473,0.787819910003438,0.838282587676063,7090.37919003095,4611.72651523072,11.7671229772189,747.957933316336,12.1079038531271,800,0.0650525833545801,9056.20274277785,7115.01486633238,7090.37919003095,302.900361594855,305.02,11.6679858732882,11.8003457299625,37.8971939191948,37.4405975250125,42.9875962022638,24.6356763014319,2.11963840514449,0.132359856674334,0.45659639418227,219.290078042195,1
8473,984.885976099678,39.7036836397199,26.5617046912162,0.802118477021804,0.856414909259709,7219.06629319624,4352.00121586565,11.7270313627563,753.718436350243,12.40393132416,800,0.0578519545621968,9349.07172224171,7165.86518323391,7219.06629319624,303.762614025629,305.02,11.655000332104,11.7601409226833,38.993889360653,37.3946926456335,42.9509589525654,53.2011099623287,1.25738597437146,0.105140590579246,1.59919671501959,223.270091542153,1
8474,966.415316968016,41.0330129124014,27.190534475085,0.810176139721307,0.844143177248921,7291.58525749176,4630.90712303635,12.017029283038,750.573907955715,12.1550785502225,800,0.0617826150553569,9123.28480894918,7361.70384322546,7291.58525749176,304.496609302528,305.02,12.0901432075339,12.050957609729,39.019412637522,38.0315479995962,43.6095629320663,70.1185857337041,0.523390697471882,0.0391855978049289,0.987864637925746,225.512946107993,1
8475,977.739241241103,43.0288029870648,26.7922240231109,0.782996101235836,0.838604114522082,7046.96491112252,4577.57494529705,11.6905890954627,745.852866534098,12.2725955925576,800,0.0676839168323771,9153.55060252286,7035.84976171268,7046.96491112252,304.278384751132,305.02,11.8231255381178,11.7235957659716,37.6976279186198,37.6143092434117,43.1578359831246,11.1151494098449,0.741615248868357,0.0995297721462869,0.0833186752080621,217.947368385233,1
8476,966.101061693459,41.5999949090519,25.5634217179359,0.791697408079259,0.840308651437217,7125.27667271333,4596.72926577104,11.79652720535,749.232712042638,12.144165269392,800,0.0634591099467029,9098.80588028056,7116.70582253749,7125.27667271333,304.959328245766,305.02,11.7956669677537,11.8298329766363,36.6876522455632,36.3775780133252,41.9119601666501,8.57085017584086,0.0606717542337378,0.034166008882675,0.310074232237994,220.36938163031,1
8477,954.768355903076,40.4648109465883,26.6451196034032,0.812981703183765,0.834110459907554,7316.83532865388,4838.62493326875,12.2036850110614,751.917989705845,12.0154582875692,800,0.0601025128676933,9034.6392409835,7263.56569586671,7316.83532865388,307.083872643657,305.02,12.1583043043265,12.2381403329331,37.9785133438809,37.4719901549834,43.0391629083813,53.2696327871754,2.06387264365748,0.0798360286065751,0.506523188897511,226.293876143935,1
8478,991.017546272482,42.3521405299158,25.1258232193423,0.759317244326076,0.836459036245529,6833.85519893468,4477.39071499783,11.3661235132945,747.453511576484,12.4478609172293,800,0.0656831105293947,9304.1973541987,6824.40815797789,6833.85519893468,304.534564146908,305.02,11.3714850864461,11.3982141026312,35.9418564513748,35.9130042910747,41.4046399526251,9.44704095679117,0.48543585309227,0.0267290161850369,0.0288521603001115,211.356346358805,1
8479,956.387030679454,41.0026125939727,25.8623287529767,0.803123202297726,0.839155341128162,7228.10882067953,4684.84091031162,11.9832217245741,750.645819908957,12.0293166553873,800,0.0616927251138031,9029.75626372771,7234.78129792108,7228.10882067953,304.748174212404,305.02,12.0419050462725,12.0170546005624,37.0052069877169,36.6568518251935,42.1743830259345,6.67247724154731,0.271825787595958,0.0248504457101077,0.348355162523376,223.549757340605,1
8480,998.824723196729,41.9743406274045,26.0544710244915,0.760668809614911,0.833552558353168,6846.0192865342,4537.22559545482,11.4260575047308,748.347197245875,12.5507454244861,800,0.0645660034426565,9392.31516176064,6834.70081649013,6846.0192865342,306.603898960549,305.02,11.4998290529695,11.4583173089369,36.7611699411566,36.8150189536394,42.2727588692071,11.3184700440734,1.58389896054854,0.0415117440325581,0.0538490124828428,211.732555253636,1
8481,1000,41.3829614432427,25.4213136619326,0.827719663789972,0.849969369745305,7449.47697410975,4617.37069690209,12.1930900906251,749.746104706009,12.5730455897945,800,0.0628173691174883,9426.59195523953,7450.22022098222,7449.47697410975,305.756444324186,305.02,12.2846623143958,12.2275154992867,34.802758124187,36.2152729733206,41.7535902119073,0.743246872467353,0.736444324185697,0.0571468151090784,1.41251484913362,230.39619507556,1
8482,975.27486790458,41.2671170275062,24.3562670434226,0.774478806171583,0.84755297039802,6970.30925554424,4364.58674611823,11.4413289648435,750.020134671434,12.2636111593046,800,0.0624748316607073,9197.95529325975,6937.9920248245,6970.30925554424,305.070308824151,305.02,11.6744774046256,11.4736318857863,34.793977180839,35.1277738344711,40.6263836421929,32.3172307197419,0.0503088241511591,0.200845518839284,0.333796653632071,215.57657491374,1
